Num,Energy_Window,Energy_Std_Window,Variance,Epoch,Time,Energy,Energy_Std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,Net_Overlap,Std_Mean,J1,J2,Length
4,-5.25158,0.00114,0.0256,1976,65.36961,-5.25433,0.0256,-5.25055,0.03011,0.59333,-0.18533,0.721,0.085,0.99524,0.99524,0.672,-0.672,0,0.00487,1,0.5,4
5,-5.25119,0.00094,0.02567,1890,62.37024,-5.25269,0.02567,-5.25123,0.02744,0.584,-0.192,0.719,0.081,0.99456,0.99456,0.67333,-0.67333,0,0.00489,1,0.5,4
6,-5.25133,0.00122,0.02576,1896,62.66296,-5.25248,0.02576,-5.25033,0.03189,0.53667,-0.17133,0.68575,0.10275,0.99362,0.99362,0.63,-0.63,0,0.0049,1,0.5,4
7,-5.25101,0.00089,0.02437,1747,58.50031,-5.25345,0.02437,-5.25161,0.0275,0.56867,-0.16467,0.71025,0.09225,0.99671,0.99671,0.672,-0.672,0,0.00464,1,0.5,4
8,-5.25151,0.00088,0.02613,1837,60.56367,-5.25253,0.02613,-5.25318,0.02504,0.60533,-0.18667,0.7305,0.0845,0.99569,0.99569,0.68267,-0.68267,0,0.00497,1,0.5,4
9,-5.25173,0.00094,0.02574,1881,62.18611,-5.25133,0.02574,-5.25022,0.02729,0.58533,-0.196,0.72,0.083,0.99615,0.99615,0.68067,-0.68067,0,0.0049,1,0.5,4
0,-5.37933,0.00116,0.02666,1796,59.23961,-5.38127,0.02666,-5.37868,0.02929,0.638,-0.194,0.74975,0.07675,0.99674,0.99674,0.708,-0.708,0,0.00495,1,0.6,4
1,-5.37903,0.00114,0.02603,1846,62.28412,-5.37962,0.02603,-5.37898,0.02638,0.678,-0.21133,0.77225,0.07125,0.99617,0.99617,0.72867,-0.72867,0,0.00484,1,0.6,4
2,-5.37937,0.00118,0.02661,1933,63.91763,-5.38083,0.02661,-5.38017,0.0268,0.638,-0.19533,0.75475,0.07975,0.9978,0.9978,0.71267,-0.71267,0,0.00495,1,0.6,4
3,-5.37919,0.00087,0.0268,1766,58.10264,-5.37975,0.0268,-5.37759,0.0306,0.63467,-0.20933,0.749,0.08,0.99473,0.99473,0.70267,-0.70267,0,0.00498,1,0.6,4
4,-5.3793,0.00099,0.02597,1986,64.95452,-5.38113,0.02597,-5.37933,0.02851,0.622,-0.18467,0.74675,0.08275,0.99524,0.99524,0.708,-0.708,0,0.00483,1,0.6,4
5,-5.37919,0.00112,0.02608,1978,66.0609,-5.38094,0.02608,-5.37897,0.03014,0.60933,-0.17867,0.7315,0.0885,0.99456,0.99456,0.67533,-0.67533,0,0.00485,1,0.6,4
6,-5.37948,0.0012,0.02653,1981,67.32344,-5.38125,0.02653,-5.37749,0.03049,0.626,-0.19,0.75125,0.08025,0.99362,0.99362,0.71467,-0.71467,0,0.00493,1,0.6,4
7,-5.37911,0.00113,0.02604,1859,62.74077,-5.38078,0.02604,-5.37979,0.03033,0.61733,-0.18933,0.734,0.091,0.99671,0.99671,0.674,-0.674,0,0.00484,1,0.6,4
8,-5.37907,0.001,0.02607,1972,65.74942,-5.37979,0.02607,-5.37822,0.02831,0.63,-0.20733,0.74475,0.07575,0.99569,0.99569,0.706,-0.706,0,0.00485,1,0.6,4
9,-5.37935,0.00106,0.02684,1949,66.10478,-5.38104,0.02684,-5.37845,0.03054,0.65,-0.20867,0.75575,0.07575,0.99615,0.99615,0.706,-0.706,0,0.00499,1,0.6,4
0,-5.51421,0.00127,0.02757,1868,61.63131,-5.51426,0.02757,-5.51519,0.02858,0.68067,-0.21,0.77725,0.07125,0.99674,0.99674,0.732,-0.732,0,0.005,1,0.7,4
1,-5.51448,0.00123,0.02729,1904,63.56028,-5.51509,0.02729,-5.51289,0.03137,0.628,-0.204,0.753,0.077,0.99617,0.99617,0.71333,-0.71333,0,0.00495,1,0.7,4
2,-5.51427,0.00097,0.02552,2011,69.6885,-5.51642,0.02552,-5.51557,0.02526,0.66867,-0.20467,0.77875,0.06975,0.9978,0.9978,0.744,-0.744,0,0.00463,1,0.7,4
3,-5.51439,0.00104,0.02555,1927,67.3918,-5.51543,0.02555,-5.51428,0.02886,0.67067,-0.204,0.763,0.081,0.99473,0.99473,0.70667,-0.70667,0,0.00463,1,0.7,4
4,-5.5144,0.00099,0.02689,2013,69.25015,-5.51429,0.02689,-5.51639,0.02452,0.66867,-0.198,0.76925,0.07425,0.99524,0.99524,0.72667,-0.72667,0,0.00488,1,0.7,4
5,-5.51438,0.00111,0.0271,2093,74.42763,-5.51515,0.0271,-5.51447,0.03074,0.64333,-0.20067,0.75325,0.08425,0.99456,0.99456,0.69667,-0.69667,0,0.00491,1,0.7,4
6,-5.51441,0.00131,0.02719,1920,69.19503,-5.51643,0.02719,-5.51251,0.03435,0.672,-0.18933,0.7705,0.0805,0.99362,0.99362,0.72267,-0.72267,0,0.00493,1,0.7,4
7,-5.51425,0.0009,0.02478,1942,68.03165,-5.51594,0.02478,-5.51537,0.02762,0.632,-0.18667,0.751,0.083,0.99671,0.99671,0.70333,-0.70333,0,0.00449,1,0.7,4
8,-5.51418,0.00102,0.02679,2039,69.36237,-5.51594,0.02679,-5.51411,0.02972,0.684,-0.208,0.783,0.072,0.99569,0.99569,0.73667,-0.73667,0,0.00486,1,0.7,4
9,-5.51424,0.00094,0.02697,2057,70.63763,-5.51563,0.02697,-5.51384,0.02797,0.67467,-0.20133,0.7765,0.0735,0.99615,0.99615,0.73667,-0.73667,0,0.00489,1,0.7,4
0,-5.65564,0.0012,0.02728,1892,65.80354,-5.65741,0.02728,-5.65558,0.03156,0.71667,-0.23533,0.78475,0.06675,0.99674,0.99674,0.734,-0.734,0,0.00482,1,0.8,4
1,-5.65592,0.00097,0.02788,1983,68.44691,-5.656,0.02788,-5.65654,0.02606,0.75133,-0.238,0.82625,0.05325,0.99617,0.99617,0.79067,-0.79067,0,0.00493,1,0.8,4
2,-5.65582,0.00095,0.0279,2088,70.46706,-5.6576,0.0279,-5.65609,0.02971,0.68267,-0.208,0.7825,0.0735,0.9978,0.9978,0.73467,-0.73467,0,0.00493,1,0.8,4
3,-5.65555,0.00098,0.0263,2006,68.14789,-5.65742,0.0263,-5.65448,0.03135,0.712,-0.22533,0.7975,0.0685,0.99473,0.99473,0.754,-0.754,0,0.00465,1,0.8,4
4,-5.65579,0.0011,0.02746,2101,73.94821,-5.65644,0.02746,-5.65662,0.02862,0.72067,-0.238,0.80075,0.06275,0.99524,0.99524,0.752,-0.752,0,0.00485,1,0.8,4
5,-5.65598,0.00115,0.02662,2144,73.97921,-5.65856,0.02662,-5.65692,0.02785,0.71667,-0.22333,0.80625,0.06325,0.99456,0.99456,0.77133,-0.77133,0,0.0047,1,0.8,4
6,-5.65596,0.00127,0.02823,1982,68.68335,-5.65742,0.02823,-5.65525,0.03303,0.67667,-0.21,0.77375,0.08075,0.99362,0.99362,0.716,-0.716,0,0.00499,1,0.8,4
7,-5.65587,0.00129,0.02721,2000,70.16287,-5.6579,0.02721,-5.65664,0.02943,0.71867,-0.22667,0.805,0.064,0.99671,0.99671,0.76267,-0.76267,0,0.00481,1,0.8,4
8,-5.65573,0.00096,0.02776,2048,70.90449,-5.65686,0.02776,-5.65612,0.03041,0.70667,-0.21867,0.792,0.073,0.99569,0.99569,0.74533,-0.74533,0,0.00491,1,0.8,4
9,-5.65612,0.00148,0.02822,2067,70.84472,-5.65864,0.02822,-5.65457,0.03713,0.66333,-0.20867,0.77025,0.07225,0.99615,0.99615,0.73067,-0.73067,0,0.00499,1,0.8,4
0,-5.80261,0.00139,0.02894,1918,66.40304,-5.80324,0.02894,-5.80389,0.02924,0.73467,-0.24933,0.8155,0.0595,0.99674,0.99674,0.77467,-0.77467,0,0.00499,1,0.9,4
1,-5.80281,0.0012,0.02638,2117,73.64789,-5.80403,0.02638,-5.80175,0.03161,0.70733,-0.21933,0.79975,0.06975,0.99617,0.99617,0.75733,-0.75733,0,0.00454,1,0.9,4
2,-5.80299,0.00118,0.02769,2165,75.92982,-5.80412,0.02769,-5.80306,0.03106,0.72733,-0.226,0.81075,0.06575,0.9978,0.9978,0.76867,-0.76867,0,0.00477,1,0.9,4
3,-5.80239,0.001,0.02889,1990,67.80971,-5.80271,0.02889,-5.80423,0.0263,0.72133,-0.22667,0.816,0.06,0.99473,0.99473,0.78667,-0.78667,0,0.00498,1,0.9,4
4,-5.80261,0.00126,0.02776,2227,76.90619,-5.80439,0.02776,-5.8012,0.0321,0.75267,-0.24333,0.82275,0.05775,0.99524,0.99524,0.78267,-0.78267,0,0.00478,1,0.9,4
5,-5.80318,0.00107,0.02888,2141,74.54915,-5.8044,0.02888,-5.80284,0.03245,0.72933,-0.228,0.815,0.057,0.99456,0.99456,0.78667,-0.78667,0,0.00498,1,0.9,4
6,-5.80244,0.0012,0.02872,2020,69.32819,-5.80321,0.02872,-5.80065,0.0323,0.72267,-0.22267,0.808,0.066,0.99362,0.99362,0.76867,-0.76867,0,0.00495,1,0.9,4
7,-5.80274,0.00108,0.02897,2076,71.30644,-5.80383,0.02897,-5.80241,0.03189,0.73133,-0.22067,0.81875,0.06475,0.99671,0.99671,0.78267,-0.78267,0,0.00499,1,0.9,4
8,-5.80294,0.00103,0.02762,2064,72.12482,-5.80261,0.02762,-5.8029,0.02751,0.74467,-0.21133,0.82275,0.06275,0.99569,0.99569,0.78733,-0.78733,0,0.00476,1,0.9,4
9,-5.80274,0.00119,0.0289,2100,72.82888,-5.80411,0.0289,-5.80259,0.03111,0.72267,-0.224,0.8125,0.0685,0.99615,0.99615,0.76667,-0.76667,0,0.00498,1,0.9,4
0,-5.95457,0.00142,0.02924,2073,72.22702,-5.9571,0.02924,-5.95376,0.03843,0.732,-0.21867,0.812,0.066,0.99674,0.99674,0.77133,-0.77133,0,0.00491,1,1,4
1,-5.95474,0.00095,0.02847,2156,77.2766,-5.95616,0.02847,-5.95439,0.0322,0.762,-0.25133,0.83375,0.05775,0.99617,0.99617,0.78667,-0.78667,0,0.00478,1,1,4
2,-5.95491,0.00123,0.0293,2248,78.96554,-5.95623,0.0293,-5.95671,0.02799,0.74333,-0.23133,0.82725,0.05725,0.9978,0.9978,0.794,-0.794,0,0.00492,1,1,4
3,-5.95446,0.00118,0.0279,2105,73.99667,-5.95594,0.0279,-5.95512,0.03032,0.75533,-0.23533,0.82975,0.05775,0.99473,0.99473,0.786,-0.786,0,0.00468,1,1,4
4,-5.95483,0.00121,0.02852,2391,82.56369,-5.95554,0.02852,-5.95413,0.03194,0.74533,-0.22933,0.8265,0.0605,0.99524,0.99524,0.78933,-0.78933,0,0.00479,1,1,4
5,-5.95488,0.00126,0.02893,2111,72.40544,-5.95698,0.02893,-5.95482,0.03302,0.732,-0.22533,0.818,0.062,0.99456,0.99456,0.782,-0.782,0,0.00486,1,1,4
6,-5.95397,0.00127,0.02947,2108,73.45878,-5.95536,0.02947,-5.95596,0.03044,0.73,-0.21933,0.81275,0.06875,0.99362,0.99362,0.77333,-0.77333,0,0.00495,1,1,4
7,-5.95471,0.00146,0.0295,2006,68.81662,-5.95723,0.0295,-5.95395,0.03991,0.69533,-0.226,0.79675,0.06575,0.99671,0.99671,0.75867,-0.75867,0,0.00495,1,1,4
8,-5.95463,0.00115,0.02891,2116,73.77884,-5.95483,0.02891,-5.95544,0.02821,0.77533,-0.23267,0.83875,0.05975,0.99569,0.99569,0.796,-0.796,0,0.00485,1,1,4
9,-5.95448,0.00105,0.02751,2180,77.19654,-5.95509,0.02751,-5.95504,0.02918,0.74,-0.22533,0.823,0.058,0.99615,0.99615,0.79333,-0.79333,0,0.00462,1,1,4
0,-6.11088,0.00135,0.02973,2071,72.55678,-6.11188,0.02973,-6.10986,0.03506,0.774,-0.246,0.84375,0.05175,0.99674,0.99674,0.81333,-0.81333,0,0.00486,1,1.1,4
1,-6.11087,0.00128,0.03024,2240,77.67108,-6.11252,0.03024,-6.11009,0.03992,0.76133,-0.23333,0.8295,0.0615,0.99617,0.99617,0.77867,-0.77867,0,0.00495,1,1.1,4
2,-6.11074,0.00128,0.02915,2157,74.0957,-6.11303,0.02915,-6.11059,0.03514,0.77533,-0.24333,0.84725,0.05925,0.9978,0.9978,0.80733,-0.80733,0,0.00477,1,1.1,4
3,-6.11067,0.0015,0.02946,2068,73.48119,-6.11306,0.02946,-6.11075,0.03778,0.74933,-0.22667,0.8335,0.0585,0.99473,0.99473,0.798,-0.798,0,0.00482,1,1.1,4
4,-6.11096,0.0015,0.03022,2336,81.3613,-6.1127,0.03022,-6.11027,0.03685,0.77267,-0.24733,0.83325,0.05425,0.99524,0.99524,0.8,-0.8,0,0.00494,1,1.1,4
5,-6.11074,0.00179,0.03018,2110,72.89513,-6.11401,0.03018,-6.10957,0.0421,0.77867,-0.248,0.8485,0.0505,0.99456,0.99456,0.81733,-0.81733,0,0.00494,1,1.1,4
6,-6.11054,0.00141,0.02949,2105,72.4946,-6.11202,0.02949,-6.10983,0.0355,0.738,-0.22867,0.82375,0.06375,0.99362,0.99362,0.782,-0.782,0,0.00483,1,1.1,4
7,-6.11076,0.00099,0.02663,2111,72.98864,-6.11245,0.02663,-6.11144,0.02759,0.77133,-0.24733,0.84125,0.05525,0.99671,0.99671,0.81133,-0.81133,0,0.00436,1,1.1,4
8,-6.11095,0.00124,0.02766,2128,72.57752,-6.11345,0.02766,-6.10939,0.03706,0.74733,-0.23667,0.82625,0.05925,0.99569,0.99569,0.79,-0.79,0,0.00452,1,1.1,4
9,-6.11055,0.001,0.03013,2259,77.56051,-6.11244,0.03013,-6.11212,0.03031,0.76533,-0.23867,0.8325,0.0565,0.99615,0.99615,0.794,-0.794,0,0.00493,1,1.1,4
0,-6.27084,0.0013,0.03102,2160,72.8381,-6.27232,0.03102,-6.27091,0.03288,0.784,-0.24667,0.85,0.052,0.99674,0.99674,0.81867,-0.81867,0,0.00495,1,1.2,4
1,-6.27087,0.00119,0.02842,2425,83.48422,-6.27278,0.02842,-6.26834,0.04066,0.78,-0.256,0.852,0.044,0.99617,0.99617,0.83067,-0.83067,0,0.00453,1,1.2,4
2,-6.27069,0.00127,0.02898,2262,77.79441,-6.2724,0.02898,-6.27148,0.03201,0.78067,-0.24333,0.85275,0.04975,0.9978,0.9978,0.826,-0.826,0,0.00462,1,1.2,4
3,-6.2709,0.00103,0.02933,2157,76.01244,-6.27195,0.02933,-6.27066,0.03265,0.75467,-0.22667,0.8275,0.0665,0.99473,0.99473,0.78133,-0.78133,0,0.00468,1,1.2,4
4,-6.27078,0.00118,0.03066,2319,83.47108,-6.27201,0.03066,-6.27112,0.0344,0.77133,-0.24733,0.84875,0.05675,0.99524,0.99524,0.81133,-0.81133,0,0.00489,1,1.2,4
5,-6.2706,0.00144,0.0305,2184,75.42613,-6.27262,0.0305,-6.27142,0.0345,0.79533,-0.25133,0.85875,0.04975,0.99456,0.99456,0.824,-0.824,0,0.00486,1,1.2,4
6,-6.27049,0.0018,0.03002,2118,72.79516,-6.2723,0.03002,-6.26917,0.03967,0.77933,-0.24467,0.85075,0.05075,0.99362,0.99362,0.822,-0.822,0,0.00479,1,1.2,4
7,-6.27049,0.00134,0.03081,2189,74.8341,-6.27243,0.03081,-6.27056,0.0365,0.76533,-0.23467,0.836,0.057,0.99671,0.99671,0.79933,-0.79933,0,0.00491,1,1.2,4
8,-6.27069,0.00131,0.02951,2238,75.17741,-6.27266,0.02951,-6.2686,0.04197,0.75933,-0.23933,0.83825,0.05325,0.99569,0.99569,0.80933,-0.80933,0,0.0047,1,1.2,4
9,-6.27054,0.00146,0.02885,2423,82.65936,-6.2728,0.02885,-6.2711,0.03806,0.814,-0.25667,0.86225,0.04525,0.99615,0.99615,0.836,-0.836,0,0.0046,1,1.2,4
0,-6.43384,0.00153,0.02881,2209,74.50289,-6.43545,0.02881,-6.43321,0.03611,0.79733,-0.25333,0.857,0.049,0.99674,0.99674,0.81867,-0.81867,0,0.00448,1,1.3,4
1,-6.43382,0.00144,0.03179,2425,83.09506,-6.437,0.03179,-6.43344,0.04127,0.79467,-0.252,0.8665,0.0515,0.99617,0.99617,0.83067,-0.83067,0,0.00494,1,1.3,4
2,-6.43352,0.00139,0.02996,2355,80.18501,-6.43521,0.02996,-6.43437,0.03428,0.78467,-0.25,0.85225,0.05325,0.9978,0.9978,0.816,-0.816,0,0.00466,1,1.3,4
3,-6.43379,0.0013,0.03155,2219,76.46977,-6.43541,0.03155,-6.43301,0.03837,0.78133,-0.232,0.846,0.063,0.99473,0.99473,0.79867,-0.79867,0,0.0049,1,1.3,4
4,-6.43398,0.00145,0.02992,2290,78.37267,-6.43693,0.02992,-6.43291,0.04086,0.78067,-0.254,0.85425,0.05125,0.99524,0.99524,0.82267,-0.82267,0,0.00465,1,1.3,4
5,-6.43417,0.00155,0.03166,2326,81.29515,-6.43503,0.03166,-6.43365,0.03752,0.80267,-0.26933,0.864,0.044,0.99456,0.99456,0.82667,-0.82667,0,0.00492,1,1.3,4
6,-6.43399,0.0014,0.03151,2180,75.4825,-6.43627,0.03151,-6.43407,0.03451,0.82133,-0.24933,0.879,0.046,0.99362,0.99362,0.85,-0.85,0,0.0049,1,1.3,4
7,-6.43385,0.00142,0.03056,2318,81.88865,-6.43478,0.03056,-6.4322,0.0385,0.776,-0.25333,0.8515,0.0475,0.99671,0.99671,0.82267,-0.82267,0,0.00475,1,1.3,4
8,-6.43377,0.00158,0.03041,2295,80.12391,-6.43672,0.03041,-6.43475,0.03612,0.78467,-0.23933,0.85575,0.05275,0.99569,0.99569,0.82467,-0.82467,0,0.00472,1,1.3,4
9,-6.43362,0.00148,0.02957,2424,84.03426,-6.43593,0.02957,-6.43442,0.03383,0.81067,-0.25067,0.867,0.05,0.99615,0.99615,0.834,-0.834,0,0.00459,1,1.3,4
0,-6.60003,0.00154,0.03182,2223,75.781,-6.60229,0.03182,-6.60112,0.03564,0.834,-0.26067,0.87775,0.04475,0.99674,0.99674,0.84533,-0.84533,0,0.00482,1,1.4,4
1,-6.6003,0.00131,0.03261,2380,80.99691,-6.6017,0.03261,-6.59958,0.04092,0.79333,-0.25067,0.863,0.045,0.99617,0.99617,0.83533,-0.83533,0,0.00494,1,1.4,4
2,-6.60053,0.00139,0.02967,2465,83.79552,-6.60339,0.02967,-6.59921,0.04293,0.78667,-0.25067,0.8685,0.0445,0.9978,0.9978,0.84533,-0.84533,0,0.00449,1,1.4,4
3,-6.59997,0.00126,0.02987,2253,76.39214,-6.60118,0.02987,-6.60157,0.03127,0.838,-0.26467,0.88275,0.04275,0.99473,0.99473,0.85533,-0.85533,0,0.00453,1,1.4,4
4,-6.60009,0.00138,0.02758,2297,78.03359,-6.60173,0.02758,-6.5991,0.03756,0.822,-0.26867,0.87425,0.04325,0.99524,0.99524,0.84133,-0.84133,0,0.00418,1,1.4,4
5,-6.59959,0.00143,0.03186,2396,82.99596,-6.60232,0.03186,-6.60048,0.03383,0.828,-0.26267,0.879,0.044,0.99456,0.99456,0.852,-0.852,0,0.00483,1,1.4,4
6,-6.60007,0.0016,0.03192,2378,82.23979,-6.60335,0.03192,-6.60106,0.03624,0.822,-0.258,0.88325,0.04425,0.99362,0.99362,0.85733,-0.85733,0,0.00483,1,1.4,4
7,-6.59967,0.00131,0.03228,2282,77.05122,-6.60087,0.03228,-6.59942,0.03748,0.828,-0.26533,0.8795,0.0455,0.99671,0.99671,0.84467,-0.84467,0,0.00489,1,1.4,4
8,-6.5997,0.00143,0.03229,2438,85.18249,-6.60106,0.03229,-6.59909,0.03975,0.82933,-0.25733,0.8765,0.0455,0.99569,0.99569,0.84533,-0.84533,0,0.00489,1,1.4,4
9,-6.59981,0.00144,0.03083,2422,85.86233,-6.60295,0.03083,-6.59873,0.04357,0.81867,-0.264,0.8735,0.0445,0.99615,0.99615,0.84267,-0.84267,0,0.00467,1,1.4,4
0,-6.76883,0.00124,0.03349,2324,80.3546,-6.76976,0.03349,-6.77076,0.03191,0.804,-0.248,0.8675,0.0475,0.99674,0.99674,0.83933,-0.83933,0,0.00495,1,1.5,4
1,-6.76892,0.00151,0.0293,2442,82.3971,-6.77058,0.0293,-6.77128,0.03186,0.84,-0.26933,0.889,0.041,0.99617,0.99617,0.85667,-0.85667,0,0.00433,1,1.5,4
2,-6.76888,0.00136,0.0325,2595,89.45403,-6.77079,0.0325,-6.76853,0.03915,0.82533,-0.26133,0.8815,0.0435,0.9978,0.9978,0.85267,-0.85267,0,0.0048,1,1.5,4
3,-6.76842,0.00158,0.03023,2305,79.1044,-6.77023,0.03023,-6.77046,0.03091,0.84,-0.26933,0.8885,0.0415,0.99473,0.99473,0.85467,-0.85467,0,0.00446,1,1.5,4
4,-6.76867,0.0015,0.03296,2301,78.93441,-6.77016,0.03296,-6.7686,0.03724,0.83,-0.266,0.88325,0.04225,0.99524,0.99524,0.854,-0.854,0,0.00487,1,1.5,4
5,-6.76889,0.0011,0.03373,2445,82.89539,-6.76998,0.03373,-6.76847,0.03945,0.81933,-0.25533,0.87925,0.04325,0.99456,0.99456,0.85133,-0.85133,0,0.00498,1,1.5,4
6,-6.76842,0.00179,0.0325,2524,87.67884,-6.77211,0.0325,-6.76643,0.05405,0.82,-0.26,0.8775,0.0455,0.99362,0.99362,0.848,-0.848,0,0.0048,1,1.5,4
7,-6.76898,0.00153,0.03243,2330,81.81591,-6.77022,0.03243,-6.76825,0.03967,0.81533,-0.25,0.87825,0.04925,0.99671,0.99671,0.846,-0.846,0,0.00479,1,1.5,4
8,-6.76881,0.00137,0.0295,2250,80.17262,-6.77096,0.0295,-6.76851,0.03805,0.814,-0.26333,0.87225,0.04325,0.99569,0.99569,0.85133,-0.85133,0,0.00436,1,1.5,4
9,-6.76855,0.00151,0.03265,2491,86.13579,-6.77007,0.03265,-6.7687,0.03643,0.84733,-0.27533,0.89125,0.03525,0.99615,0.99615,0.866,-0.866,0,0.00482,1,1.5,4
0,-6.94046,0.00161,0.03458,2361,83.00811,-6.94236,0.03458,-6.94034,0.03998,0.83467,-0.26267,0.882,0.043,0.99674,0.99674,0.85067,-0.85067,0,0.00498,1,1.6,4
1,-6.93966,0.00186,0.03238,2503,87.40686,-6.94244,0.03238,-6.93967,0.04502,0.846,-0.26467,0.88825,0.04025,0.99617,0.99617,0.86667,-0.86667,0,0.00466,1,1.6,4
2,-6.93996,0.00142,0.03338,2596,89.81479,-6.94104,0.03338,-6.94016,0.03759,0.842,-0.27667,0.89175,0.03875,0.9978,0.9978,0.858,-0.858,0,0.00481,1,1.6,4
3,-6.94016,0.00141,0.02967,2403,84.35884,-6.94113,0.02967,-6.93947,0.03992,0.84133,-0.26533,0.887,0.042,0.99473,0.99473,0.85533,-0.85533,0,0.00427,1,1.6,4
4,-6.94026,0.0013,0.03387,2414,83.11157,-6.94197,0.03387,-6.93729,0.05021,0.84533,-0.27733,0.889,0.041,0.99524,0.99524,0.85867,-0.85867,0,0.00488,1,1.6,4
5,-6.93982,0.00147,0.03344,2503,90.93146,-6.94171,0.03344,-6.93917,0.04034,0.846,-0.26733,0.88925,0.04125,0.99456,0.99456,0.856,-0.856,0,0.00482,1,1.6,4
6,-6.93995,0.00176,0.0347,2579,96.60008,-6.94224,0.0347,-6.93759,0.04797,0.84,-0.27733,0.895,0.036,0.99362,0.99362,0.87733,-0.87733,0,0.005,1,1.6,4
7,-6.93971,0.00129,0.0319,2396,85.10654,-6.94204,0.0319,-6.93975,0.04091,0.85267,-0.27667,0.89175,0.03575,0.99671,0.99671,0.86333,-0.86333,0,0.0046,1,1.6,4
8,-6.93988,0.00163,0.03309,2281,79.7329,-6.9425,0.03309,-6.94132,0.03628,0.81333,-0.264,0.8905,0.0385,0.99569,0.99569,0.87333,-0.87333,0,0.00477,1,1.6,4
9,-6.93954,0.00135,0.03416,2537,87.26188,-6.93968,0.03416,-6.93931,0.03809,0.836,-0.26933,0.881,0.041,0.99615,0.99615,0.854,-0.854,0,0.00492,1,1.6,4
0,-7.11309,0.00198,0.03538,2414,82.75374,-7.1157,0.03538,-7.11307,0.04476,0.86467,-0.27667,0.90775,0.03375,0.99674,0.99674,0.884,-0.884,0,0.00497,1,1.7,4
1,-7.11286,0.00165,0.03377,2626,91.27231,-7.11525,0.03377,-7.11243,0.044,0.85,-0.26867,0.89425,0.04625,0.99617,0.99617,0.858,-0.858,0,0.00475,1,1.7,4
2,-7.11252,0.00162,0.03382,2641,92.71347,-7.11692,0.03382,-7.11406,0.04472,0.85933,-0.27533,0.90175,0.03675,0.9978,0.9978,0.87667,-0.87667,0,0.00475,1,1.7,4
3,-7.11328,0.00137,0.03319,2475,87.65361,-7.11402,0.03319,-7.11353,0.03363,0.864,-0.27333,0.908,0.036,0.99473,0.99473,0.88267,-0.88267,0,0.00467,1,1.7,4
4,-7.11284,0.00154,0.02879,2409,87.13612,-7.11546,0.02879,-7.11458,0.03483,0.84867,-0.26867,0.90275,0.03975,0.99524,0.99524,0.87667,-0.87667,0,0.00405,1,1.7,4
5,-7.11333,0.00184,0.03305,2596,89.69571,-7.11477,0.03305,-7.11399,0.03871,0.86867,-0.27533,0.90975,0.03175,0.99456,0.99456,0.89133,-0.89133,0,0.00465,1,1.7,4
6,-7.11289,0.00171,0.03481,2682,92.95655,-7.11451,0.03481,-7.1148,0.03582,0.846,-0.27933,0.89525,0.03825,0.99362,0.99362,0.866,-0.866,0,0.00489,1,1.7,4
7,-7.11259,0.00194,0.03447,2396,84.51514,-7.11531,0.03447,-7.11414,0.03903,0.86067,-0.26733,0.90175,0.03475,0.99671,0.99671,0.87667,-0.87667,0,0.00484,1,1.7,4
8,-7.11329,0.00148,0.0347,2316,80.33153,-7.11502,0.0347,-7.11023,0.05478,0.83533,-0.27267,0.88575,0.04175,0.99569,0.99569,0.85533,-0.85533,0,0.00488,1,1.7,4
9,-7.1129,0.00168,0.03546,2630,90.64705,-7.11468,0.03546,-7.11547,0.03262,0.84933,-0.27067,0.9025,0.0375,0.99615,0.99615,0.88,-0.88,0,0.00498,1,1.7,4
0,-7.28787,0.00142,0.03545,2619,89.72509,-7.2893,0.03545,-7.28796,0.04077,0.84933,-0.26,0.895,0.042,0.99674,0.99674,0.86467,-0.86467,0,0.00486,1,1.8,4
1,-7.28821,0.0014,0.03517,2622,83.04871,-7.29082,0.03517,-7.28786,0.04573,0.85467,-0.28133,0.8995,0.0365,0.99617,0.99617,0.87333,-0.87333,0,0.00482,1,1.8,4
2,-7.28767,0.00232,0.03626,2626,83.58215,-7.29101,0.03626,-7.28574,0.06035,0.86067,-0.28067,0.90775,0.03275,0.9978,0.9978,0.88467,-0.88467,0,0.00497,1,1.8,4
3,-7.28811,0.00166,0.03499,2579,81.34421,-7.2898,0.03499,-7.28828,0.04424,0.83733,-0.264,0.8865,0.0455,0.99473,0.99473,0.852,-0.852,0,0.0048,1,1.8,4
4,-7.28788,0.00202,0.033,2340,75.00508,-7.29127,0.033,-7.28875,0.04326,0.85733,-0.268,0.9035,0.0395,0.99524,0.99524,0.87933,-0.87933,0,0.00453,1,1.8,4
5,-7.28824,0.00146,0.03387,2771,86.85417,-7.29038,0.03387,-7.28923,0.03862,0.86333,-0.27,0.89925,0.03925,0.99456,0.99456,0.87,-0.87,0,0.00465,1,1.8,4
6,-7.288,0.00169,0.03206,2756,86.29504,-7.2898,0.03206,-7.2874,0.046,0.858,-0.27533,0.89475,0.04075,0.99362,0.99362,0.86267,-0.86267,0,0.0044,1,1.8,4
7,-7.28816,0.00153,0.03478,2470,76.47468,-7.29047,0.03478,-7.28678,0.04903,0.86667,-0.27867,0.8985,0.0375,0.99671,0.99671,0.87133,-0.87133,0,0.00477,1,1.8,4
