num,energy_window,energy_std_window,variance,epoch,time,energy,energy_std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,net_overlap,std_mean,J,length
0,-59.64287,0.01718,0.21703,175.0,23.69993,-59.66438,0.21703,-59.65496,0.43831,-0.06267,0.95067,0.00144,0.97812,0.00088,0.00088,-0.98067,0.98067,0.0,0.00364,-3.9,16
1,-59.63569,0.02356,0.27179,291.0,38.817,-59.65562,0.27179,-59.64038,0.57669,-0.06267,0.94427,0.00147,0.97628,0.00175,0.00175,-0.97813,0.97813,0.0,0.00456,-3.9,16
2,-59.63067,0.02128,0.27957,166.0,22.29655,-59.64816,0.27957,-59.64019,0.42614,-0.06347,0.95947,0.00134,0.98141,0.00194,0.00194,-0.9824,0.9824,0.0,0.00469,-3.9,16
3,-59.61052,0.04391,0.2922,1676.0,230.15602,-59.66309,0.2922,-59.64292,0.55766,-0.06067,0.94813,0.00152,0.97752,0.00075,0.00075,-0.97973,0.97973,0.0,0.0049,-3.9,16
4,-58.58735,1.57793,0.25742,427.0,58.29828,-59.43473,0.25742,-59.42017,0.39507,-0.06413,0.95,0.00117,0.98111,0.00124,0.00124,-0.98227,0.98227,0.0,0.00433,-3.9,16
5,-59.64509,0.01712,0.29237,598.0,80.23895,-59.67216,0.29237,-59.64547,0.57405,-0.06293,0.9552,0.00134,0.98003,0.00075,0.00075,-0.9812,0.9812,0.0,0.0049,-3.9,16
6,-59.64419,0.01736,0.28823,1487.0,203.14967,-59.65893,0.28823,-59.64695,0.74335,-0.06133,0.944,0.00178,0.97184,0.00125,0.00125,-0.97427,0.97427,0.0,0.00483,-3.9,16
7,-58.62569,1.41142,0.27792,2384.0,324.38727,-59.23724,0.27792,-59.20647,0.39492,-0.06187,0.9536,0.00087,0.98656,0.0015,0.0015,-0.9904,0.9904,0.0,0.00469,-3.9,16
8,-59.6343,0.02563,0.26621,1181.0,161.05503,-59.67055,0.26621,-59.65619,0.57611,-0.06067,0.92947,0.00205,0.97055,0.001,0.001,-0.97293,0.97293,0.0,0.00446,-3.9,16
9,-59.58697,0.054,0.27848,701.0,97.5165,-59.62781,0.27848,-59.63263,0.53969,-0.06227,0.9556,0.00158,0.9772,0.0005,0.0005,-0.9788,0.9788,0.0,0.00467,-3.9,16
0,-58.17558,0.01696,0.20584,175.0,23.71332,-58.18597,0.20584,-58.18575,0.42317,-0.062,0.94787,0.00155,0.97648,0.00088,0.00088,-0.9792,0.9792,0.0,0.00354,-3.8,16
