num,energy_window,energy_std_window,variance,epoch,time,energy,energy_std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,net_overlap,std_mean,J,length
7,-65.50978,0.03636,0.21191,601.0,293.51046,-65.53862,0.21191,-65.53769,0.46492,-0.06333,0.96467,0.00123,0.98061,0.0015,0.0015,-0.98253,0.98253,0.0,0.00323,-4.3,16
8,-65.51382,0.02177,0.25773,624.0,296.79829,-65.5532,0.25773,-65.49097,0.62916,-0.0624,0.97253,0.00088,0.98431,0.001,0.001,-0.9872,0.9872,0.0,0.00393,-4.3,16
9,-65.49722,0.03722,0.23695,566.0,271.02913,-65.54839,0.23695,-65.50632,0.64505,-0.0636,0.96067,0.00105,0.9813,0.0005,0.0005,-0.98413,0.98413,0.0,0.00361,-4.3,16
0,-64.01833,0.03003,0.24556,551.0,262.32782,-64.06334,0.24556,-64.02556,0.7473,-0.06213,0.95893,0.00113,0.97925,0.00088,0.00088,-0.98333,0.98333,0.0,0.00383,-4.2,16
1,-64.04958,0.02453,0.2849,641.0,303.18463,-64.05058,0.2849,-64.06245,0.26048,-0.064,0.96187,0.00116,0.98228,0.00175,0.00175,-0.98387,0.98387,0.0,0.00445,-4.2,16
2,-64.04414,0.02771,0.25831,631.0,298.26242,-64.06927,0.25831,-64.04248,0.44489,-0.06187,0.94,0.00128,0.97916,0.00194,0.00194,-0.9816,0.9816,0.0,0.00403,-4.2,16
3,-64.04711,0.03007,0.23675,656.0,307.36292,-64.06047,0.23675,-64.07688,0.7434,-0.06173,0.94973,0.00123,0.98023,0.00075,0.00075,-0.98267,0.98267,0.0,0.0037,-4.2,16
4,-64.0305,0.03134,0.21215,604.0,288.97215,-64.05989,0.21215,-64.02521,0.89636,-0.06253,0.97,0.00095,0.9827,0.00124,0.00124,-0.9852,0.9852,0.0,0.00331,-4.2,16
5,-64.05112,0.03094,0.27317,816.0,393.56862,-64.05402,0.27317,-64.03263,0.48078,-0.06373,0.9736,0.00103,0.98322,0.00075,0.00075,-0.98413,0.98413,0.0,0.00426,-4.2,16
6,-64.03165,0.02299,0.23556,685.0,324.17447,-64.06491,0.23556,-64.0197,1.16542,-0.06133,0.93973,0.00141,0.97416,0.00125,0.00125,-0.97893,0.97893,0.0,0.00368,-4.2,16
7,-64.03571,0.02575,0.30334,608.0,288.36482,-64.09187,0.30334,-64.03355,1.3298,-0.0628,0.95907,0.00145,0.97452,0.0015,0.0015,-0.9788,0.9788,0.0,0.00473,-4.2,16
8,-64.05259,0.02068,0.26509,675.0,317.98991,-64.06174,0.26509,-64.05245,0.46644,-0.0628,0.96573,0.0012,0.97958,0.001,0.001,-0.98267,0.98267,0.0,0.00414,-4.2,16
9,-64.0508,0.0197,0.2798,633.0,302.60055,-64.07204,0.2798,-64.05411,0.556,-0.0624,0.968,0.001,0.98237,0.0005,0.0005,-0.98467,0.98467,0.0,0.00437,-4.2,16
0,-62.56608,0.02594,0.18553,591.0,279.47063,-62.59747,0.18553,-62.54965,0.45089,-0.06427,0.96667,0.00091,0.98291,0.00088,0.00088,-0.98613,0.98613,0.0,0.00296,-4.1,16
1,-62.56607,0.02611,0.29691,635.0,306.47195,-62.58313,0.29691,-62.60336,0.56654,-0.06533,0.97333,0.00088,0.98469,0.00175,0.00175,-0.98613,0.98613,0.0,0.00474,-4.1,16
2,-62.57666,0.02432,0.27988,659.0,317.36464,-62.5881,0.27988,-62.6007,0.25105,-0.0652,0.97293,0.00123,0.98067,0.00194,0.00194,-0.98093,0.98093,0.0,0.00447,-4.1,16
3,-62.54982,0.02631,0.30067,582.0,274.95572,-62.5868,0.30067,-62.60443,0.79966,-0.06387,0.97053,0.00108,0.98352,0.00075,0.00075,-0.98493,0.98493,0.0,0.0048,-4.1,16
4,-62.55795,0.036,0.23579,597.0,281.02552,-62.57717,0.23579,-62.59294,0.76223,-0.06333,0.95853,0.00108,0.9817,0.00124,0.00124,-0.98307,0.98307,0.0,0.00377,-4.1,16
5,-62.553,0.03785,0.29135,600.0,283.59699,-62.60452,0.29135,-62.53859,1.12425,-0.06213,0.94773,0.00122,0.97703,0.00075,0.00075,-0.98173,0.98173,0.0,0.00465,-4.1,16
6,-62.57178,0.02318,0.2996,673.0,318.79727,-62.57668,0.2996,-62.58031,0.31135,-0.06333,0.96787,0.00102,0.98302,0.00125,0.00125,-0.98493,0.98493,0.0,0.00479,-4.1,16
7,-62.55647,0.03874,0.29849,601.0,282.75468,-62.57022,0.29849,-62.58161,0.52141,-0.06253,0.95827,0.00133,0.9792,0.0015,0.0015,-0.98147,0.98147,0.0,0.00477,-4.1,16
8,-62.53144,0.03695,0.25564,571.0,273.60982,-62.59911,0.25564,-62.55958,0.65348,-0.06253,0.9596,0.0013,0.97755,0.001,0.001,-0.97973,0.97973,0.0,0.00408,-4.1,16
9,-62.54687,0.03516,0.28271,566.0,274.0748,-62.59212,0.28271,-62.55016,0.68838,-0.0628,0.9516,0.0012,0.97895,0.0005,0.0005,-0.98213,0.98213,0.0,0.00452,-4.1,16
0,-61.09669,0.02601,0.1805,591.0,288.20669,-61.11634,0.1805,-61.07422,0.43711,-0.06453,0.96613,0.00094,0.98156,0.00088,0.00088,-0.98533,0.98533,0.0,0.00295,-4.0,16
1,-61.10068,0.01783,0.24421,645.0,313.88521,-61.11219,0.24421,-61.11231,0.39728,-0.06333,0.95293,0.0013,0.97848,0.00175,0.00175,-0.98053,0.98053,0.0,0.004,-4.0,16
2,-61.09288,0.02272,0.24404,603.0,293.587,-61.12318,0.24404,-61.09996,0.45783,-0.06213,0.95413,0.00141,0.97734,0.00194,0.00194,-0.9788,0.9788,0.0,0.00399,-4.0,16
3,-61.10268,0.02391,0.28099,657.0,318.86443,-61.10199,0.28099,-61.09275,0.70085,-0.0648,0.96133,0.00122,0.98009,0.00075,0.00075,-0.98067,0.98067,0.0,0.0046,-4.0,16
4,-61.08793,0.03664,0.22049,604.0,291.21288,-61.11261,0.22049,-61.08487,0.79275,-0.0628,0.9668,0.00108,0.98039,0.00124,0.00124,-0.9832,0.9832,0.0,0.00361,-4.0,16
5,-61.09623,0.02873,0.28378,645.0,310.60572,-61.10333,0.28378,-61.09229,0.36569,-0.0644,0.95507,0.00123,0.97973,0.00075,0.00075,-0.98213,0.98213,0.0,0.00464,-4.0,16
6,-61.08111,0.03426,0.23634,733.0,357.33895,-61.08643,0.23634,-61.08919,0.39082,-0.06253,0.95587,0.00114,0.98114,0.00125,0.00125,-0.98347,0.98347,0.0,0.00387,-4.0,16
7,-61.09148,0.02984,0.27997,612.0,298.71045,-61.1055,0.27997,-61.08994,0.67672,-0.0632,0.9616,0.00119,0.97844,0.0015,0.0015,-0.9812,0.9812,0.0,0.00458,-4.0,16
8,-61.08461,0.03125,0.25407,598.0,288.43541,-61.1346,0.25407,-61.10033,0.48944,-0.0648,0.95893,0.00147,0.97634,0.001,0.001,-0.9788,0.9788,0.0,0.00416,-4.0,16
9,-61.08928,0.02927,0.28762,600.0,291.99191,-61.11131,0.28762,-61.11058,0.6405,-0.0632,0.964,0.00119,0.97912,0.0005,0.0005,-0.9808,0.9808,0.0,0.00471,-4.0,16
0,-59.62037,0.02505,0.17735,591.0,285.04388,-59.64973,0.17735,-59.61198,0.40706,-0.0644,0.96413,0.00098,0.9813,0.00088,0.00088,-0.9848,0.9848,0.0,0.00297,-3.9,16
1,-59.61527,0.03048,0.19992,581.0,278.90326,-59.64569,0.19992,-59.63401,0.34885,-0.06387,0.96707,0.00117,0.98155,0.00175,0.00175,-0.98267,0.98267,0.0,0.00335,-3.9,16
2,-59.62757,0.02329,0.28645,603.0,292.13207,-59.64745,0.28645,-59.62548,0.42659,-0.06147,0.9516,0.00148,0.97573,0.00194,0.00194,-0.9772,0.9772,0.0,0.0048,-3.9,16
3,-59.60995,0.02707,0.25091,571.0,274.89508,-59.62896,0.25091,-59.59149,0.66148,-0.0648,0.96933,0.00106,0.98069,0.00075,0.00075,-0.9836,0.9836,0.0,0.00421,-3.9,16
4,-59.61837,0.02786,0.29165,602.0,292.25584,-59.63881,0.29165,-59.61629,0.68602,-0.06333,0.9396,0.00152,0.97483,0.00124,0.00124,-0.97853,0.97853,0.0,0.00489,-3.9,16
5,-59.62964,0.02186,0.23082,686.0,332.30369,-59.64479,0.23082,-59.63453,0.21667,-0.0636,0.9636,0.00092,0.98486,0.00075,0.00075,-0.98667,0.98667,0.0,0.00387,-3.9,16
6,-59.62668,0.02199,0.14661,782.0,378.15305,-59.63099,0.14661,-59.66085,1.16016,-0.06253,0.9524,0.00161,0.97517,0.00125,0.00125,-0.97747,0.97747,0.0,0.00246,-3.9,16
7,-59.62298,0.02672,0.26808,629.0,302.45838,-59.63405,0.26808,-59.62782,0.34857,-0.06373,0.96853,0.00122,0.98009,0.0015,0.0015,-0.9828,0.9828,0.0,0.0045,-3.9,16
8,-59.6333,0.02526,0.27759,678.0,333.64953,-59.65105,0.27759,-59.60813,0.63422,-0.06133,0.95947,0.00122,0.97841,0.001,0.001,-0.98107,0.98107,0.0,0.00465,-3.9,16
9,-59.63494,0.03197,0.19555,656.0,318.12856,-59.63237,0.19555,-59.63092,0.28965,-0.0608,0.96267,0.00122,0.98041,0.0005,0.0005,-0.98293,0.98293,0.0,0.00328,-3.9,16
0,-58.14643,0.02958,0.1791,594.0,285.45053,-58.1727,0.1791,-58.16002,0.55188,-0.0624,0.95707,0.00141,0.97722,0.00088,0.00088,-0.9788,0.9788,0.0,0.00308,-3.8,16
1,-58.14219,0.03212,0.27699,581.0,278.2956,-58.16191,0.27699,-58.14616,0.56243,-0.06387,0.966,0.00117,0.9808,0.00175,0.00175,-0.98267,0.98267,0.0,0.00476,-3.8,16
2,-58.16351,0.02736,0.27035,694.0,330.35579,-58.17238,0.27035,-58.13728,0.52906,-0.06333,0.93533,0.00155,0.97342,0.00194,0.00194,-0.97707,0.97707,0.0,0.00465,-3.8,16
3,-58.16122,0.03119,0.27688,779.0,375.74734,-58.16561,0.27688,-58.16821,0.69263,-0.0608,0.9592,0.00147,0.97722,0.00075,0.00075,-0.97973,0.97973,0.0,0.00476,-3.8,16
